publicAddress,cluster,totalForVotes,totalAgainstVotes,totalAbstainVotes,totalNoVotes,githubHandle,daoName,ensName,twitterHandle,discourseHandle,isForumVerified,isNominee,score,daos,poap,daoCount,userType,pitch,stats,delegatorCount,delegatedVotes,snapshotDelegatedVotes,voteWeight,firstTokenDelegatedAt,joinDateAt,workstreams,scoreBreakdown,aboutMe,profilePicture,website,realName,status,discordHandle,discordUsername,roles,githubScores,githubScorePercentile,userCreatedAt,acceptedTOS,termsOfAgreement,tracks,discussionThread
0x12eb8d122602f2fac0a1069a687f7fd0fdad378f,2,19,1,0,109,,arbitrum,,,,False,False,44,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:37:01.596Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 103, 'karmaScore': 44, 'offChainVotesPct': 18, 'onChainVotesPct': 68, 'percentile': 20.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:08.046Z'}]",1,0,,,,,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 13.636363636363635, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 86.36363636363636, 'score': 38}]",,,,,active,,,[],,,2023-12-27T03:09:07.087Z,False,,[],
0x130b166d0866381ce580c0211de5ae0c4902660e,0,4,1,1,124,,arbitrum,niuqy.eth,,,False,False,1,arbitrumfoundation.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-07-21T15:04:57.210Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 757, 'karmaScore': 1, 'offChainVotesPct': 3, 'onChainVotesPct': 0, 'percentile': None, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:09.707Z'}]",2,7934,,0,2023-04-02T04:22:10.000Z,2023-04-02T04:22:10.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 100.0, 'score': 1}
 {'name': 'onChainVotesPct', 'pct': 0.0, 'score': 0}]",,,,,active,,,[],,,2022-11-07T00:12:47.969Z,False,,[],
0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,2,50,14,2,62,,arbitrum,michiganblockchain.eth,UMichBlockchain,,False,False,74,aave.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-07-21T15:03:05.860Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 30, 'karmaScore': 74, 'offChainVotesPct': 56, 'onChainVotesPct': 100, 'percentile': 10.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:07.735Z'}]",750,1200116,,0.012,2023-03-23T14:51:40.000Z,2023-03-23T14:51:40.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 24.324324324324326, 'score': 18}
 {'name': 'onChainVotesPct', 'pct': 74.32432432432432, 'score': 55}]",,,,,active,,,[],,,2022-04-10T13:22:02.976Z,False,,[],
0x14df32096f49f699744ee43f608bc6baba5c493d,2,19,1,0,109,,arbitrum,,,,False,False,41,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:33:28.288Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 283, 'karmaScore': 41, 'offChainVotesPct': 18, 'onChainVotesPct': 63, 'percentile': 50.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:08.679Z'}]",1,0,,,,,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 14.634146341463413, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 85.36585365853658, 'score': 35}]",,,,,active,,,[],,,2023-12-27T03:01:55.326Z,False,,[],
0x150c1a37f58c976160e7933fc474dc8a5390ff1e,0,2,4,0,124,,arbitrum,camblockchain.eth,,,False,False,1,idlefinance.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-07-21T15:03:46.262Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 757, 'karmaScore': 1, 'offChainVotesPct': 3, 'onChainVotesPct': 0, 'percentile': None, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:09.679Z'}]",192,30385,,0,2023-03-23T14:48:39.000Z,2023-03-23T14:48:39.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 100.0, 'score': 1}
 {'name': 'onChainVotesPct', 'pct': 0.0, 'score': 0}]",,,,,active,,,[],,,2023-03-21T04:58:35.824Z,False,,[],
0x1602e644d80036ee566e7893bce6009fe63db47a,2,27,20,14,66,,arbitrum,jpcrypton.eth,,,False,False,44,arbitrumfoundation.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-07-21T15:05:29.514Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 103, 'karmaScore': 44, 'offChainVotesPct': 54, 'onChainVotesPct': 47, 'percentile': 20.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:07.920Z'}]",8,8784,,0,2023-03-23T20:20:10.000Z,2023-03-23T20:20:10.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 40.909090909090914, 'score': 18}
 {'name': 'onChainVotesPct', 'pct': 59.09090909090909, 'score': 26}]",,,,,active,,,[],,,2022-10-27T00:31:33.990Z,False,,[],
0x16a5332c43df0671b76bc99808c07dda871eb1b9,0,2,1,0,127,,arbitrum,buzzcatcher.eth,,,False,False,7,arbitrumfoundation.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-11-10T06:42:52.197Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 685, 'karmaScore': 7, 'offChainVotesPct': 3, 'onChainVotesPct': 11, 'percentile': None, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:09.499Z'}]",1,25248,,0,2023-03-24T01:20:09.000Z,2023-03-24T01:20:09.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 14.285714285714285, 'score': 1}
 {'name': 'onChainVotesPct', 'pct': 85.71428571428571, 'score': 6}]",,,,,active,,,[],,,2022-11-08T00:15:14.915Z,False,,[],
0x17296956b4e07ff8931e4ff4ea06709fab70b879,3,86,38,4,1,,arbitrum,curia-delegates.eth,,,False,False,89,1inch.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2024-01-10T08:16:30.196Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 2, 'karmaScore': 89, 'offChainVotesPct': 99, 'onChainVotesPct': 100, 'percentile': 10.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:07.670Z'}]",20,7365,,0,2023-03-23T16:02:37.000Z,2023-03-23T16:02:37.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 37.07865168539326, 'score': 33}
 {'name': 'onChainVotesPct', 'pct': 62.92134831460674, 'score': 56}]",,,,,active,,,[],,,2023-03-19T02:09:15.880Z,False,,[],
0x17ae398aef4c0227601bb40675e81e08df4f59de,0,1,1,0,128,,arbitrum,,,,False,False,0,arbitrumfoundation.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-07-21T15:05:21.166Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 796, 'karmaScore': 0, 'offChainVotesPct': 1, 'onChainVotesPct': 0, 'percentile': None, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:10.363Z'}]",1,14184,,0,2023-03-30T02:42:43.000Z,2023-03-30T02:42:43.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 0.0, 'score': 0}
 {'name': 'onChainVotesPct', 'pct': 0.0, 'score': 0}]",,,,,active,,,[],,,2023-07-21T15:05:20.856Z,False,,[],
0x1832b6c9ccfc0fc0f685acad7392e3d791be655d,2,19,1,0,109,,arbitrum,,,,False,False,41,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:38:21.049Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 283, 'karmaScore': 41, 'offChainVotesPct': 18, 'onChainVotesPct': 63, 'percentile': 50.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:08.871Z'}]",1,0,,,,,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 14.634146341463413, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 85.36585365853658, 'score': 35}]",,,,,active,,,[],,,2023-12-27T03:11:45.829Z,False,,[],
0x18b057d9139aabd393e3e604778cfdbacf23f488,2,19,1,0,109,,arbitrum,,,,False,False,41,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:30:00.609Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 283, 'karmaScore': 41, 'offChainVotesPct': 18, 'onChainVotesPct': 63, 'percentile': 50.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:08.432Z'}]",1,0,,,2023-03-30T02:17:06.000Z,2023-03-30T02:17:06.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 14.634146341463413, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 85.36585365853658, 'score': 35}]",,,,,active,,,[],,,2023-12-27T02:54:32.594Z,False,,[],
0x18bf1a97744539a348304e9d266aac7d446a1582,3,72,38,5,12,,arbitrum,princetonbc.eth,,,False,False,67,arbitrumfoundation.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-07-21T15:02:52.965Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 45, 'karmaScore': 67, 'offChainVotesPct': 87, 'onChainVotesPct': 68, 'percentile': 10.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:07.772Z'}]",1515,2113577,,0.021,2023-03-23T14:38:22.000Z,2023-03-23T14:38:22.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 43.28358208955223, 'score': 29}
 {'name': 'onChainVotesPct', 'pct': 56.71641791044776, 'score': 38}]",,,,,active,,,[],,,2023-07-21T15:02:52.522Z,False,,[],
0x18f770b020f583e44010984740003c6aa3699a6d,2,19,1,0,109,,arbitrum,,,,False,False,44,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:35:31.493Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 103, 'karmaScore': 44, 'offChainVotesPct': 18, 'onChainVotesPct': 68, 'percentile': 20.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:07.978Z'}]",1,0,,,,,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 13.636363636363635, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 86.36363636363636, 'score': 38}]",,,,,active,,,[],,,2023-12-27T03:06:15.306Z,False,,[],
0x19046ee4e8e784e53189736588df138336ab8776,3,31,82,1,14,,arbitrum,dianadevis.eth,Doraaa1010,,False,False,58,arbitrumfoundation.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-09-30T11:53:45.705Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 71, 'karmaScore': 58, 'offChainVotesPct': 87, 'onChainVotesPct': 53, 'percentile': 10.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:07.843Z'}]",11,43108,,0,2023-03-23T17:56:34.000Z,2023-03-23T17:56:34.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 48.275862068965516, 'score': 28}
 {'name': 'onChainVotesPct', 'pct': 50.0, 'score': 29}]",,,,,active,,,[],,,2022-05-13T00:03:33.241Z,False,,[],
0x190473b3071946df65306989972706a4c006a561,1,53,14,42,18,,arbitrum,chainlinkgod.eth,ChainLinkGod,,False,False,55,aave.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-07-21T15:02:43.040Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 80, 'karmaScore': 55, 'offChainVotesPct': 77, 'onChainVotesPct': 53, 'percentile': 10.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:07.861Z'}]",6612,8863392,,0.089,2023-03-23T14:28:15.000Z,2023-03-23T14:28:15.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 45.45454545454545, 'score': 25}
 {'name': 'onChainVotesPct', 'pct': 52.72727272727272, 'score': 29}]",,,,,active,,,[],,,2022-02-23T08:46:17.241Z,False,,[],
0x19d085e5e5c75a728a3c6e7e5d23f1bd3cde02f7,2,19,1,0,109,,arbitrum,,,,False,False,44,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:42:14.860Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 103, 'karmaScore': 44, 'offChainVotesPct': 18, 'onChainVotesPct': 68, 'percentile': 20.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:08.302Z'}]",1,1125,,0,,,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 13.636363636363635, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 86.36363636363636, 'score': 38}]",,,,,active,,,[],,,2023-12-27T03:19:34.473Z,False,,[],
0x19d623106aa9da781958b360aaf971dcb7c2dc6d,0,2,0,0,128,,arbitrum,,,,False,False,0,arbitrumfoundation.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2024-02-02T05:39:52.487Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 796, 'karmaScore': 0, 'offChainVotesPct': 1, 'onChainVotesPct': 0, 'percentile': None, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:11.415Z'}]",1,482,,0,2023-07-08T12:28:09.000Z,2023-07-08T12:28:09.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 0.0, 'score': 0}
 {'name': 'onChainVotesPct', 'pct': 0.0, 'score': 0}]",,,,,active,,,[],,,2024-02-02T05:39:52.158Z,False,,[],
0x19f94112c8895e29416488395ab354d186bba9e7,2,19,1,0,109,,arbitrum,,,,False,False,41,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:35:15.874Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 283, 'karmaScore': 41, 'offChainVotesPct': 18, 'onChainVotesPct': 63, 'percentile': 50.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:08.749Z'}]",1,0,,,,,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 14.634146341463413, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 85.36585365853658, 'score': 35}]",,,,,active,,,[],,,2023-12-27T03:05:42.317Z,False,,[],
0x1a1f16a7e365e25870bb2059d46bd8f31cbfda1b,2,19,1,0,109,,arbitrum,,,,False,False,36,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:34:06.058Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 533, 'karmaScore': 36, 'offChainVotesPct': 18, 'onChainVotesPct': 53, 'percentile': None, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:09.065Z'}]",1,0,,,,,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 16.666666666666664, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 83.33333333333334, 'score': 30}]",,,,,active,,,[],,,2023-12-27T03:03:25.820Z,False,,[],
0x1a385157cb63319218c12a34dd3e42772b1625e4,2,19,1,0,109,,arbitrum,,,,False,False,44,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:40:21.649Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 103, 'karmaScore': 44, 'offChainVotesPct': 18, 'onChainVotesPct': 68, 'percentile': 20.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:08.197Z'}]",1,178,,0,,,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 13.636363636363635, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 86.36363636363636, 'score': 38}]",,,,,active,,,[],,,2023-12-27T03:15:42.033Z,False,,[],
0x1b25a971e03fa7f138ff3948f934d027c862a6e8,2,19,1,0,109,,arbitrum,,,,False,False,44,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:41:04.578Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 103, 'karmaScore': 44, 'offChainVotesPct': 18, 'onChainVotesPct': 68, 'percentile': 20.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:08.239Z'}]",1,439,,0,,,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 13.636363636363635, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 86.36363636363636, 'score': 38}]",,,,,active,,,[],,,2023-12-27T03:17:15.208Z,False,,[],
0x1b686ee8e31c5959d9f5bbd8122a58682788eead,3,65,23,34,5,,arbitrum,l2beatcom.eth,,,False,False,85,hop.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-07-21T15:02:38.652Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 16, 'karmaScore': 85, 'offChainVotesPct': 96, 'onChainVotesPct': 95, 'percentile': 10.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:07.702Z'}]",7751,15833943,,0.158,2023-03-23T14:27:43.000Z,2023-03-23T14:27:43.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 37.64705882352941, 'score': 32}
 {'name': 'onChainVotesPct', 'pct': 62.35294117647059, 'score': 53}]",,https://l2beat.com/ens-avatar.png,https://l2beat.com/,L2BEAT 💗,active,,,[],,,2022-06-03T13:34:13.927Z,False,,[],
0x1b6e18c3ea54e642225c65018e7379e52d9c7880,2,19,1,0,109,,arbitrum,,,,False,False,41,starknet.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-27T03:36:53.657Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': 0.0, 'karmaRank': 283, 'karmaScore': 41, 'offChainVotesPct': 18, 'onChainVotesPct': 63, 'percentile': 50.0, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:08.808Z'}]",1,0,,,,,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 14.634146341463413, 'score': 6}
 {'name': 'onChainVotesPct', 'pct': 85.36585365853658, 'score': 35}]",,,,,active,,,[],,,2023-12-27T03:08:50.072Z,False,,[],
0x1bb76fa4d8075ba041da9e7b99dd319df1ee8243,0,6,0,0,123,,arbitrum,arsenalgo.eth,,,False,False,18,ybaby.eth,0,1,Ind,,"[{'aragonVotesPct': None, 'createdAt': '2023-12-25T01:30:21.372Z', 'deworkPoints': None, 'deworkTasksCompleted': None, 'discordScore': None, 'forumActivityScore': None, 'forumLikesReceived': None, 'forumPostCount': None, 'forumPostsReadCount': None, 'forumTopicCount': None, 'gitcoinHealthScore': None, 'karmaRank': 606, 'karmaScore': 18, 'offChainVotesPct': 9, 'onChainVotesPct': 27, 'percentile': None, 'period': 'lifetime', 'proposalsDiscussed': None, 'proposalsInitiated': None, 'proposalsOnAragon': None, 'proposalsOnSnapshot': 0, 'updatedAt': '2024-03-02T02:26:09.288Z'}]",2,2870,,0,2023-09-29T07:48:48.000Z,2023-09-29T07:48:48.000Z,[],"[{'name': 'forumActivityScore', 'pct': 0.0, 'score': 0}
 {'name': 'offChainVotesPct', 'pct': 16.666666666666664, 'score': 3}
 {'name': 'onChainVotesPct', 'pct': 83.33333333333334, 'score': 15}]",,,,,active,,,[],,,2022-09-21T00:07:06.694Z,False,,[],
